result,table,_start,_stop,_time,_measurement,session_id,source,register,value,layer
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 02:58:27.048555+00:00,forced_writes,b8e88bbd,modbus_write,100,497.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:04:52.136256+00:00,forced_writes,b8e88bbd,modbus_write,100,300.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:27:35.042139+00:00,forced_writes,b8e88bbd,modbus_write,100,302.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:27:38.046671+00:00,forced_writes,b8e88bbd,modbus_write,100,304.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:27:41.051952+00:00,forced_writes,b8e88bbd,modbus_write,100,306.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:27:44.057481+00:00,forced_writes,b8e88bbd,modbus_write,100,308.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:27:47.061379+00:00,forced_writes,b8e88bbd,modbus_write,100,310.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:27:50.066515+00:00,forced_writes,b8e88bbd,modbus_write,100,312.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:27:53.071676+00:00,forced_writes,b8e88bbd,modbus_write,100,314.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:27:56.077023+00:00,forced_writes,b8e88bbd,modbus_write,100,316.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:27:59.082510+00:00,forced_writes,b8e88bbd,modbus_write,100,318.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:28:02.086809+00:00,forced_writes,b8e88bbd,modbus_write,100,320.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:28:05.090237+00:00,forced_writes,b8e88bbd,modbus_write,100,322.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:28:08.095519+00:00,forced_writes,b8e88bbd,modbus_write,100,324.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:28:11.100901+00:00,forced_writes,b8e88bbd,modbus_write,100,326.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:28:14.106379+00:00,forced_writes,b8e88bbd,modbus_write,100,328.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:28:17.111890+00:00,forced_writes,b8e88bbd,modbus_write,100,330.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:28:20.115857+00:00,forced_writes,b8e88bbd,modbus_write,100,332.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:36:07.216002+00:00,forced_writes,b8e88bbd,modbus_write,200,2800.0,
_result,0,2026-07-31 21:37:43.154390+00:00,2026-08-01 05:23:08.946824+00:00,2026-08-01 03:36:08.220407+00:00,forced_writes,b8e88bbd,modbus_write,201,50.0,
